Tweets,AMG team Labeling ,Label,kkkkk,Dep_num,Non_num,0
أنا مببببببعثره جدآ !!! ماعاد ادري وش بي  احس انني ابي اختفي واعتزل الاوادم  واحس انني ابي اقعد مع العرب  فوضى وحيره عارررمه 😢!,1,2,2,,,
زمان كان خوفي من إني أمشي بالطريق الخاطئ الحين بس أبي أتأكد هو أنا أمشي ولا واقفة والزمن يجري من حولي ولا الطريق اختفى من تحتي أصلا  «,2,2,,,,
ابي اختفي خلاص مابي اواجه يوم ثاني!,1,2,2,,,
ابي اسافر ابي اسافر ابي اسافر ابي اسافر ابي اروح اختفي اذهب  ازول من هذا المكان  اروح لمكاني اللي استحقه,2,2,,,,
"حينما غزا الصهاينة فلسطين دمروا مئات القرى وهجّروا أهلها حتى اختفى بعضها من الوجود، مثل قرية عمواس التي عسكر فيها أبو عبيدة بن الجراح بجنوده فأصابهم الطاعون الذي أمات كثيرين بمن فيهم أبي عبيدة، وسمي طاعون عمواس! وقد أزالوا القرية من الخارطة وأقاموا مكانها منتجعاً سموه منتجع كندا!",2,2,,,,
#المفقود_راكان_المطيري  الأبو يقول الولد جاني وطلع وزوجة الأب تقول طلع مع ابوه  والطفل كان رايح بيتهم بعدين اختفى ! وكان الأبو القاتل يهدد قبل وراكان خايف منه   حتى اللي مو محقق ولايفهم طبيعي يتهم الأب كيف الأب حر طليق ! اتمنى تتفاعلون بالهاشتاق ابي اسمع خبر عقاب للأب الواطي,2,2,,,,
ابي اختفي وماعاد يصيرلي وجود,1,1,,,,
"قاعد امر بفترة غريبه جدا، مالها شعور محدد! مرات اصحى وانا متصالح مع كل شي، ومرات اصحى وانا ابغا اختفي من الوجود ! ومرات اصحى برغبة التحدث عن كل مايدور بخاطري، ومرات اصحى ابي اليوم يعدي وانا ساكت! ورغبتي بالنوم لساعات طويله كل يوم تزيد وتزيد ولكن ما انام، لخبطه مُقرفه",1,1,,,,
اكرهكم كلكم fvck all of you ابي اختفي او امىوت,1,1,,,,
بكره كيف اختفي من الوجود؟  و امزح ما ابي نامجون يجي بث قلبي ما يتحمل وربي:(,2,2,,,,
اليوم عندنا عزيمه ودي اختفي ما ابي اروح,2,2,,,,
ربي خذني لسمائك  إني بأرضك أختنق,1,1,,,,
متى يارب اتوظف عشان استقل مادياً واقدر اعيش لحالي قاعده اختنق,2,2,,,,
منه اختنق صدري تقّل فيني ربو,2,2,,,,
الاهل الجشعين الطماعين اسوء اهل اللي يشوفونك مجرد ملك لهم ومالك مشاعر واحاسيس ويستغلون كل شي ارُق ناس بالدنيا احس من القهر جالسه اختنق حسبي الله عليهم,1,2,2,,,
توحّشتك وأحس إن الأراضي تنطوي بي طيّ  عليك من الرحابة .. كثر ما صرت أختنق فيها,2,2,,,,
اختنق اذا ماقلت شي غبي,2,2,,,,
احس بعجز لما تسالني وش بلاك ؟  اه تكفى من وين ابدا الحروف مطعوجه كلها بفمي اختنق فيها اقسم بالله,1,1,,,,
"كنت ابي منك تقاسمني الشعور ما ابي منك تقاسمني ، الفراق جيت لك محتاج لك ظلمى و نور جيت ابي منك تبادلني العناق ما هقيت تشوفني  سكة عبور لين صبري إختنق فيني و ضاق💜.",2,2,,,,
وااااااااااااااااااااااهههههه يالقهر قاعد اختنق قسم,1,2,2,,,
تدرون احيان ودي ابكي بس م اعرف من انا صغير علموني انكتم واسكت  ما اعرف ابكي ابد  زين عرفت اتكلم شوي  مستحيل انسى اول يوم لي بالوظيفه وانا اتلوى عالفراش من الضيق والصدمه ولاقدرت اصيح 😭  كذا مره اختنق واتنهد ودي دموعي تنزل بس ما اعرف اخر مره بكيت ب٢٠١٩ يمكن,1,2,2,,,
من شده الشعور اختنق كانني اتنفس من ثقب ابره,1,1,,,,
اختنق.. ولا شيء باستطاعته أن يمنحني أنفاس الأمان.,1,1,,,,
"كِّد أختنق ، ما إن شعرت بالإرتياح لك حتى بدأت أتعرىَ أمامك وأظهر لك ما أخفيه وأقاومه عن أقاربي وأصدقائي أنت هبه ورحمه من الرب، شكراً لوقتك. ✨",2,2,,,,
"اللهم اني قد اذنبت كثيرا وانا اختنق بذنبي لكني  لا أتوب عنه ابدًا ماذا افعل ياربي اللهم اني  كرهت نفسي كثيرا اصبحت انافق على نفسي يارب احمني من نفسي ومن شيطاني الذي يتفنن في ايذائي بيده وبيدي اللهم عفوك، دلّني وثبتني على الطريق المؤدي إليك وإلى جنتك يارب اغفرلي وتجاوز عني .",2,2,,,,
يا الهي كم لبثنا من ٤ ساعات احاول انام وقاعده اختنق,1,2,2,,,
دايم لما أسمع راب نامجون أختنق مو أن أختنق يعني أنسى أتنفس وذا مصطلح حرفي لما أقول بختنق,2,2,,,,
انت الهوا يعني اختنق من تبتعد 🪽🌍,2,2,,,,
هذا الليل أحتَاج أجنحة لأطِير بعيدًا جدًّاااا بعيدًا عن أفكارِي عن أحزاني عن قلقي عن جسدِي فأنا أختنقُ فيه بعيدًا عن الأرض أو قرِيباً تحت الأرض لا يهم .,1,1,,,,
والله اني فقدتكِ والضياع الي بعد فقدك ماهو بيدي  اشوفك بين طيات السوالف واحبس الدمعه فعيني وألهيها    توحشتك.. وأحس ان الاراضي تنطوي بي طي   عليك من الرحابه كثر ماصرت اختنق فيها,2,2,,,,
إنني اختنق ونصوصي لا تسعفني💔,1,1,,,,
اخخخ… جدي وحشني كل ما اتخيل اني ممكن يجي يوم واكون ناسيه صوته وملامحه اختنق يارب ما انساه ابدا,2,2,,,,
ما زلت آفتقد القدره على الحديث عمآ بدآخلي و ك آلعاده س اختنق بصمت  * في داخلي بقايا راحلين وقلب ينادي الغائبين   [ لطفا بنا / فقد أرهقنا الحنين ]  صرخآت في دآخلي وحنين لا يكآد ينقطع ｡❦.,1,2,2,,,
ربي مو قادر اتنفس ابي اختنق من قراءة حروف مشتته كل الشتات واندمج بتفاصيل واقعيه لاتصل الوهم بأي صلةٍ كانت !! واقعًا هاذي رغبه تجتحمني و الان,2,2,,,,
يا رب دلني عالحكمة من الاشياء يلي عم بتصير معي مبارح واليوم قبل م اختنق!,1,2,2,,,
"""كُدت أختنق غيرةً ، أحسست أن أحدهم حشر الدنيا بحلقي ومضى """,2,2,,,,
"صدق ماصرت ودي  اوثق بأين من كلامك ،،، لاكن قلبي مصر يوثق فيك قلبي لين عليك قلبي يحبك .لاكن ودي ابعد نفسي ودي ابعد عن الكل لو كان هوا الراحة ولو كان ح يفك كل الغم اللي داخلي ليت اقدر ما اختنق لاشفت اللي تسوي  ليت..💔💔😞",1,2,2,,,
رح اختنق من البنك ..,2,2,,,,
انتي الهوا ودوون الهوى والله أختنق ✨,2,2,,,,
امتحنت امتحان من اسوء امتحانات مسيرتي الجامعية احس اني قاعده اختنق,2,2,,,,
اختنق كُلما وجدتُ حولي  مجموعات اكون مُضطراً لمُداهنتهم  لانهم فرضوا علي حقوق الصداقة  انا اُشبه الطير الحُر دعني اُحلق لم اُعد اكترث في الدخول في نزاعات ولا الاصطفاف كتفاً بكتف لرآي وآخر  لا اُريد الحرية ولا حُرية الرآي  لا اُريد من حولي اصفياء وشلل أنا الان أتنفس من رئتيها فقط,2,2,,,,
والله إني فقدتك  و الضياع اللي بعد فقدك ماهو بيديّ  أشوفك بين طيّات السوالف  و أحبس الدمعة في عيني وألهيها توحشتك  وأحس ان الأراضي تنطوي بي طي  عليك من الرحابة كثر ماصرت أختنق فيها,2,2,,,,
اتمنى اتخلص من حب التملك لأغراضي مو طبيعي احس اختنق و ببكي اذا نوف اخذت مناكيري بس @xnoniiie,2,2,,,,
نعم أُصبت بفاجعة رحيلك بكيت حد الإنكسار وكأنني بالأمس فقدتك مازلت أختنق حين أذكرك مازال قلبي يؤلمني لا زال ألم فقدك حياً لا زال عزائك يتجدد ولا زال خبر وفاتك عالقاً في مسمعي ولا زلت أتخيل أن وفاتك مجرد حلم اللهم جبراً,1,2,2,,,
أنا اللي بفهمه كيف اختبر عملي ع ورق؟ يعني كيف اطبق لك ع ورقه ايش هي الإجراءات اللي راح اسويها إذا اختنق المريض ؟,2,2,,,,
بدأت أختنق فعلًا .. أختنق مني .. من محاولاتي ..من كل تلك الردود..,1,1,,,,
"اشتقت لأن اتنفّسك ، فـ أنا اختنق .",2,2,,,,
مرت ثمانيه أشهر على وفاتك وما زلت أختنق حين أذكرك ما زلت أشعر بمرارة تلك الغصه حينما سمعت خبر وفاتك وما زال قلبي يؤلمني لرحيلك وكأنه بالأمس لٰكن قدر الله ورحلت.  اللهم أنر قبر جدي كما كانت ابتسامته تُنير قلبي اللهُم ارحمه واغفر له واجمعنا به بالجنه يارب .,1,2,2,,,
أنا أختنق بكلمات لا اعرف كيف أخرجها,1,2,2,,,
"بدأت تعود لي نوبات الغضب المُفاجئة تلك التي فعلتُ كُل شيء لأتفاداها أصبحت أفقد السيطرة أختنِق، أنفعل، أصرُخ بصوتٍ عال وألعنُ كل شيء تنتابني تِلك الأفكار السوداوية من جديد وأظُنني لن أنجو هذه المرة  من حربي الأزلية مع ذاتي كُنت اعرف انني لا ازالُ عِرضةً لها لا، لم اتعافى تمامًا"".",1,1,,,,
انتي الهوا ودوون الهوى والله أختنق◟,2,2,,,,
يا بشر قفلت جوالي ساعتين الا ربع وبغيت اختنق وش ذا,2,2,,,,
«توحشتك  وأحس ان الأراضي تنطوي بي طي  عليك من الرحابة كثر ماصرت أختنق فيها »,2,2,,,,
#سيدتي  أنا لست رجلاً من ورق ولست ممن في شبر ماء  يخشون الغرق  أنا رجل مع الخضوع لا أتفق  أعيش حراً  و بكبريائي أختنق  أحارب الذل لآخر رمق   #فضغضة,2,2,,,,
